hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate,adult,hh_type,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income,is_registered_democrat
8832,18622,0,Single,Male,Asian,31,0,1,1,unmarried_couple,109000,1,0,Middle,
8832,18623,0,Single,Male,White,7,0,1,0,unmarried_couple,109000,1,0,Middle,
8833,18624,1,Married,Female,Asian,34,0,1,1,married_couple,107800,0,1,Middle,
8833,18625,0,Married,Male,Black,26,1,1,1,married_couple,107800,0,1,Middle,
8834,18626,1,Single,Female,White,25,0,1,1,unmarried_couple,91600,1,0,Top,
8834,18627,0,Single,Male,White,25,1,0,1,unmarried_couple,91600,1,0,Top,
8835,18628,1,Single,Male,Asian,27,0,1,1,single_Male_head_of_household,56900,1,0,Top,
8835,18629,0,Single,Male,Asian,6,0,1,0,single_Male_head_of_household,56900,1,0,Top,
8835,18630,0,Single,Male,Asian,2,0,1,0,single_Male_head_of_household,56900,1,0,Top,
8836,18631,1,Married,Female,White,32,1,1,1,married_couple,93200,1,1,Top,
8836,18632,0,Married,Male,White,25,1,1,1,married_couple,93200,1,1,Top,
8836,18633,0,Single,Female,White,7,0,1,0,married_couple,93200,1,1,Top,
8837,18634,1,Single,Female,Asian,31,0,1,1,unmarried_couple,103000,0,0,Top,
8837,18635,0,Single,Male,White,29,1,0,1,unmarried_couple,103000,0,0,Top,
8837,18636,0,Single,Male,Asian,6,0,1,0,unmarried_couple,103000,0,0,Top,
8837,18637,0,Single,Female,Asian,4,0,0,0,unmarried_couple,103000,0,0,Top,
8838,18638,1,Single,Female,White,28,0,1,1,unmarried_couple,105400,1,0,Bottom,
8838,18639,0,Single,Male,White,28,1,1,1,unmarried_couple,105400,1,0,Bottom,
8838,18640,0,Single,Male,White,3,0,1,0,unmarried_couple,105400,1,0,Bottom,
8839,18641,1,Married,Female,Asian,28,1,1,1,married_couple,114800,1,1,Top,
8839,18642,0,Married,Male,White,27,0,1,1,married_couple,114800,1,1,Top,
8839,18643,0,Single,Female,Asian,5,0,1,0,married_couple,114800,1,1,Top,
8839,18644,0,Single,Female,Asian,6,0,1,0,married_couple,114800,1,1,Top,
8840,18645,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,48900,0,0,Top,
8841,18646,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,43700,1,0,Top,
8842,18647,1,Single,Female,White,32,0,0,1,unmarried_couple,115000,0,0,Bottom,
8842,18648,0,Single,Male,White,29,0,0,1,unmarried_couple,115000,0,0,Bottom,
8843,18649,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,50100,0,0,Top,
8844,18650,1,Single,Female,White,26,1,1,1,unmarried_couple,92400,0,0,Middle,
8844,18651,0,Single,Male,Asian,29,1,1,1,unmarried_couple,92400,0,0,Middle,
8844,18652,0,Single,Female,White,6,0,1,0,unmarried_couple,92400,0,0,Middle,
8845,18653,1,Single,Male,Asian,34,1,0,1,single_Male_head_of_household,57400,1,0,Top,
8846,18654,1,Single,Female,White,33,0,1,1,unmarried_couple,88000,1,0,Top,
8846,18655,0,Single,Male,White,31,1,1,1,unmarried_couple,88000,1,0,Top,
8847,18656,1,Married,Female,White,31,0,0,1,married_couple,85600,1,1,Top,
8847,18657,0,Married,Male,White,32,1,1,1,married_couple,85600,1,1,Top,
8847,18658,0,Single,Female,White,5,0,1,0,married_couple,85600,1,1,Top,
8848,18659,1,Single,Female,White,32,1,0,1,single_Female_head_of_household,54100,1,0,Middle,
8849,18660,1,Single,Female,Asian,26,1,1,1,unmarried_couple,98600,1,0,Top,
8849,18661,0,Single,Male,White,25,1,1,1,unmarried_couple,98600,1,0,Top,
8849,18662,0,Single,Male,Asian,7,0,0,0,unmarried_couple,98600,1,0,Top,
8850,18663,1,Single,Male,Asian,27,0,1,1,single_Male_head_of_household,54500,1,0,Middle,
8851,18664,1,Married,Female,White,31,0,1,1,married_couple,112200,0,1,Top,
8851,18665,0,Married,Male,White,33,1,0,1,married_couple,112200,0,1,Top,
8851,18666,0,Single,Female,White,6,0,0,0,married_couple,112200,0,1,Top,
8852,18667,1,Single,Female,Asian,30,0,1,1,single_Female_head_of_household,56900,1,0,Middle,
8853,18668,1,Married,Female,White,30,1,0,1,married_couple,103400,1,1,Top,
8853,18669,0,Married,Male,White,34,1,1,1,married_couple,103400,1,1,Top,
8853,18670,0,Single,Female,White,3,0,1,0,married_couple,103400,1,1,Top,
8854,18671,1,Married,Female,Black,30,0,1,1,married_couple,82200,1,1,Bottom,
8854,18672,0,Married,Male,Asian,33,0,1,1,married_couple,82200,1,1,Bottom,
8854,18673,0,Single,Female,Black,7,0,0,0,married_couple,82200,1,1,Bottom,
8854,18674,0,Single,Female,Black,7,0,0,0,married_couple,82200,1,1,Bottom,
8855,18675,1,Married,Female,Asian,33,1,1,1,married_couple,101200,1,1,Bottom,
8855,18676,0,Married,Male,White,31,1,0,1,married_couple,101200,1,1,Bottom,
8856,18677,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,64900,0,0,Bottom,
8857,18678,1,Married,Female,Black,33,1,1,1,married_couple,86800,0,1,Top,
8857,18679,0,Married,Male,Asian,28,0,1,1,married_couple,86800,0,1,Top,
8857,18680,0,Single,Male,Black,5,0,1,0,married_couple,86800,0,1,Top,
8858,18681,1,Single,Male,White,29,0,0,1,single_Male_head_of_household,56200,0,0,Top,
8859,18682,1,Married,Female,White,33,0,1,1,married_couple,89600,1,1,Middle,
8859,18683,0,Married,Male,Asian,31,0,0,1,married_couple,89600,1,1,Middle,
8859,18684,0,Single,Female,White,7,0,1,0,married_couple,89600,1,1,Middle,
8859,18685,0,Single,Male,White,4,0,1,0,married_couple,89600,1,1,Middle,
8860,18686,1,Single,Female,White,25,0,1,1,unmarried_couple,100400,0,0,Top,
8860,18687,0,Single,Male,White,30,1,1,1,unmarried_couple,100400,0,0,Top,
8861,18688,1,Single,Male,White,30,0,1,1,single_Male_head_of_household,49800,1,0,Top,
8862,18689,1,Single,Male,White,30,1,0,1,single_Male_head_of_household,50600,1,0,Top,
8863,18690,1,Married,Female,White,33,1,1,1,married_couple,89800,0,1,Top,
8863,18691,0,Married,Male,White,33,1,1,1,married_couple,89800,0,1,Top,
8864,18692,1,Single,Male,Black,32,1,0,1,single_Male_head_of_household,48500,0,0,Top,
8865,18693,1,Single,Male,White,28,1,1,1,single_Male_head_of_household,48700,0,0,Top,
8866,18694,1,Single,Female,White,33,1,1,1,unmarried_couple,98000,0,0,Middle,
8866,18695,0,Single,Male,White,31,1,0,1,unmarried_couple,98000,0,0,Middle,
8866,18696,0,Single,Female,White,4,0,1,0,unmarried_couple,98000,0,0,Middle,
8866,18697,0,Single,Male,White,5,0,1,0,unmarried_couple,98000,0,0,Middle,
8867,18698,1,Married,Female,White,31,0,0,1,married_couple,93200,1,1,Top,
8867,18699,0,Married,Male,White,33,1,1,1,married_couple,93200,1,1,Top,
8867,18700,0,Single,Female,White,2,0,1,0,married_couple,93200,1,1,Top,
8868,18701,1,Single,Female,White,30,1,0,1,unmarried_couple,113000,1,0,Top,
8868,18702,0,Single,Male,White,33,1,1,1,unmarried_couple,113000,1,0,Top,
8868,18703,0,Single,Female,White,5,0,1,0,unmarried_couple,113000,1,0,Top,
8869,18704,1,Single,Female,Black,26,1,0,1,unmarried_couple,87000,0,0,Bottom,
8869,18705,0,Single,Male,White,32,0,1,1,unmarried_couple,87000,0,0,Bottom,
8869,18706,0,Single,Male,Black,7,0,1,0,unmarried_couple,87000,0,0,Bottom,
8869,18707,0,Single,Male,Black,6,0,1,0,unmarried_couple,87000,0,0,Bottom,
8870,18708,1,Single,Female,Asian,29,1,1,1,unmarried_couple,92200,1,0,Top,
8870,18709,0,Single,Male,White,25,0,1,1,unmarried_couple,92200,1,0,Top,
8870,18710,0,Single,Female,Asian,6,0,1,0,unmarried_couple,92200,1,0,Top,
8871,18711,1,Single,Female,Asian,31,1,0,1,unmarried_couple,101000,0,0,Top,
8871,18712,0,Single,Male,White,31,0,0,1,unmarried_couple,101000,0,0,Top,
8871,18713,0,Single,Female,Asian,7,0,0,0,unmarried_couple,101000,0,0,Top,
8872,18714,1,Single,Male,White,30,0,1,1,single_Male_head_of_household,53000,0,0,Top,
8873,18715,1,Single,Female,White,34,1,1,1,unmarried_couple,86600,1,0,Top,
8873,18716,0,Single,Male,Asian,28,1,0,1,unmarried_couple,86600,1,0,Top,
8873,18717,0,Single,Male,White,2,0,1,0,unmarried_couple,86600,1,0,Top,
8873,18718,0,Single,Male,White,7,0,1,0,unmarried_couple,86600,1,0,Top,
8874,18719,1,Single,Male,Asian,32,1,0,1,single_Male_head_of_household,38800,0,0,Middle,
8875,18720,1,Married,Female,White,27,0,1,1,married_couple,75000,1,1,Bottom,
8875,18721,0,Married,Male,Asian,25,0,1,1,married_couple,75000,1,1,Bottom,
8875,18722,0,Single,Male,White,2,0,1,0,married_couple,75000,1,1,Bottom,
8876,18723,1,Single,Female,White,27,0,0,1,unmarried_couple,100200,1,0,Top,
8876,18724,0,Single,Male,White,26,1,1,1,unmarried_couple,100200,1,0,Top,
8877,18725,1,Single,Female,Asian,32,0,1,1,unmarried_couple,99400,1,0,Top,
8877,18726,0,Single,Male,Black,30,0,0,1,unmarried_couple,99400,1,0,Top,
8877,18727,0,Single,Female,Asian,6,0,1,0,unmarried_couple,99400,1,0,Top,
8878,18728,1,Married,Female,White,34,1,1,1,married_couple,81200,0,1,Top,
8878,18729,0,Married,Male,Asian,34,1,1,1,married_couple,81200,0,1,Top,
8879,18730,1,Married,Female,White,31,1,1,1,married_couple,84400,0,1,Middle,
8879,18731,0,Married,Male,White,32,0,0,1,married_couple,84400,0,1,Middle,
8880,18732,1,Single,Female,White,32,0,1,1,single_Female_head_of_household,49000,1,0,Top,
8881,18733,1,Single,Female,Black,34,1,1,1,unmarried_couple,81600,0,0,Top,
8881,18734,0,Single,Male,Asian,30,0,1,1,unmarried_couple,81600,0,0,Top,
8882,18735,1,Single,Female,White,31,0,1,1,unmarried_couple,104400,0,0,Top,
8882,18736,0,Single,Male,White,25,0,1,1,unmarried_couple,104400,0,0,Top,
8882,18737,0,Single,Female,White,3,0,0,0,unmarried_couple,104400,0,0,Top,
8882,18738,0,Single,Male,White,4,0,0,0,unmarried_couple,104400,0,0,Top,
8883,18739,1,Single,Female,White,32,0,1,1,single_Female_head_of_household,52100,1,0,Top,
8883,18740,0,Single,Female,White,6,0,1,0,single_Female_head_of_household,52100,1,0,Top,
8883,18741,0,Single,Female,White,5,0,0,0,single_Female_head_of_household,52100,1,0,Top,
8884,18742,1,Single,Female,Asian,30,1,1,1,unmarried_couple,84800,1,0,Middle,
8884,18743,0,Single,Male,White,31,1,1,1,unmarried_couple,84800,1,0,Middle,
8885,18744,1,Married,Female,White,25,1,1,1,married_couple,109600,0,1,Top,
8885,18745,0,Married,Male,Asian,34,1,1,1,married_couple,109600,0,1,Top,
8886,18746,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,52200,1,0,Top,
8887,18747,1,Single,Female,Asian,25,1,1,1,unmarried_couple,91000,1,0,Bottom,
8887,18748,0,Single,Male,White,32,0,0,1,unmarried_couple,91000,1,0,Bottom,
8888,18749,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,43500,0,0,Top,
8889,18750,1,Single,Female,White,27,1,1,1,unmarried_couple,86000,1,0,Top,
8889,18751,0,Single,Male,Asian,32,0,1,1,unmarried_couple,86000,1,0,Top,
8890,18752,1,Single,Female,White,25,1,1,1,unmarried_couple,99200,1,0,Top,
8890,18753,0,Single,Male,White,31,1,1,1,unmarried_couple,99200,1,0,Top,
8890,18754,0,Single,Female,White,4,0,0,0,unmarried_couple,99200,1,0,Top,
8891,18755,1,Single,Female,White,29,0,1,1,unmarried_couple,95400,0,0,Top,
8891,18756,0,Single,Male,White,27,0,0,1,unmarried_couple,95400,0,0,Top,
8892,18757,1,Single,Female,White,31,1,1,1,unmarried_couple,89400,0,0,Top,
8892,18758,0,Single,Male,White,26,0,1,1,unmarried_couple,89400,0,0,Top,
8893,18759,1,Married,Female,Asian,32,0,1,1,married_couple,106400,0,1,Top,
8893,18760,0,Married,Male,White,33,1,0,1,married_couple,106400,0,1,Top,
8894,18761,1,Single,Female,White,33,1,1,1,unmarried_couple,110400,0,0,Top,
8894,18762,0,Single,Male,Asian,31,0,1,1,unmarried_couple,110400,0,0,Top,
8895,18763,1,Single,Female,Asian,31,0,1,1,unmarried_couple,102800,1,0,Middle,
8895,18764,0,Single,Male,White,32,0,1,1,unmarried_couple,102800,1,0,Middle,
8895,18765,0,Single,Male,Asian,7,0,0,0,unmarried_couple,102800,1,0,Middle,
8895,18766,0,Single,Male,Asian,7,0,1,0,unmarried_couple,102800,1,0,Middle,
8896,18767,1,Single,Male,White,25,1,1,1,single_Male_head_of_household,48800,0,0,Top,
8897,18768,1,Married,Female,White,34,0,1,1,married_couple,88200,0,1,Top,
8897,18769,0,Married,Male,White,26,0,1,1,married_couple,88200,0,1,Top,
8898,18770,1,Single,Male,White,31,0,0,1,single_Male_head_of_household,52500,0,0,Top,
8899,18771,1,Single,Male,White,31,0,0,1,single_Male_head_of_household,49500,1,0,Top,
8900,18772,1,Single,Male,White,30,0,1,1,single_Male_head_of_household,44100,1,0,Top,
8901,18773,1,Single,Male,White,26,1,1,1,single_Male_head_of_household,49600,1,0,Top,
8902,18774,1,Single,Male,White,29,1,1,1,single_Male_head_of_household,53100,1,0,Top,
8903,18775,1,Single,Male,White,27,0,0,1,single_Male_head_of_household,42800,1,0,Bottom,
8904,18776,1,Single,Female,White,31,0,1,1,unmarried_couple,88400,1,0,Top,
8904,18777,0,Single,Male,Black,32,1,1,1,unmarried_couple,88400,1,0,Top,
8904,18778,0,Single,Female,White,2,0,1,0,unmarried_couple,88400,1,0,Top,
8904,18779,0,Single,Female,White,4,0,1,0,unmarried_couple,88400,1,0,Top,
8905,18780,1,Single,Male,Asian,32,0,0,1,single_Male_head_of_household,51400,1,0,Top,
8906,18781,1,Single,Female,White,34,1,1,1,unmarried_couple,87000,1,0,Top,
8906,18782,0,Single,Male,White,32,0,1,1,unmarried_couple,87000,1,0,Top,
8907,18783,1,Single,Male,White,26,0,1,1,single_Male_head_of_household,46700,1,0,Bottom,
8907,18784,0,Single,Male,White,4,0,1,0,single_Male_head_of_household,46700,1,0,Bottom,
8908,18785,1,Single,Female,Asian,29,1,1,1,unmarried_couple,106800,1,0,Top,
8908,18786,0,Single,Male,White,31,1,1,1,unmarried_couple,106800,1,0,Top,
8908,18787,0,Single,Female,Asian,2,0,1,0,unmarried_couple,106800,1,0,Top,
8908,18788,0,Single,Male,Asian,7,0,0,0,unmarried_couple,106800,1,0,Top,
8909,18789,1,Married,Female,White,30,0,1,1,married_couple,109800,0,1,Middle,
8909,18790,0,Married,Male,White,33,0,1,1,married_couple,109800,0,1,Middle,
8910,18791,1,Single,Female,Black,31,1,1,1,unmarried_couple,111400,0,0,Top,
8910,18792,0,Single,Male,White,27,1,1,1,unmarried_couple,111400,0,0,Top,
8911,18793,1,Single,Female,Black,30,0,1,1,unmarried_couple,112800,0,0,Middle,
8911,18794,0,Single,Male,White,30,0,1,1,unmarried_couple,112800,0,0,Middle,
8912,18795,1,Single,Female,White,30,1,0,1,single_Female_head_of_household,51300,1,0,Top,
8913,18796,1,Single,Female,White,29,0,1,1,unmarried_couple,100000,0,0,Bottom,
8913,18797,0,Single,Male,Asian,32,1,1,1,unmarried_couple,100000,0,0,Bottom,
8913,18798,0,Single,Female,White,2,0,1,0,unmarried_couple,100000,0,0,Bottom,
8914,18799,1,Single,Male,Black,33,1,0,1,single_Male_head_of_household,50300,0,0,Top,
8915,18800,1,Married,Female,White,30,0,1,1,married_couple,118400,0,1,Top,
8915,18801,0,Married,Male,Asian,34,1,0,1,married_couple,118400,0,1,Top,
8915,18802,0,Single,Female,White,5,0,1,0,married_couple,118400,0,1,Top,
8915,18803,0,Single,Female,White,6,0,1,0,married_couple,118400,0,1,Top,
8916,18804,1,Married,Female,Asian,32,1,0,1,married_couple,88000,1,1,Top,
8916,18805,0,Married,Male,White,27,0,1,1,married_couple,88000,1,1,Top,
8917,18806,1,Single,Male,White,28,1,1,1,single_Male_head_of_household,51500,1,0,Top,
8918,18807,1,Married,Female,White,31,0,1,1,married_couple,98200,0,1,Top,
8918,18808,0,Married,Male,White,32,0,0,1,married_couple,98200,0,1,Top,
8919,18809,1,Single,Male,White,26,1,1,1,single_Male_head_of_household,55000,0,0,Top,
8920,18810,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,50600,0,0,Top,
8921,18811,1,Single,Female,Asian,32,1,1,1,unmarried_couple,100800,1,0,Top,
8921,18812,0,Single,Male,Black,28,1,1,1,unmarried_couple,100800,1,0,Top,
8921,18813,0,Single,Male,Asian,4,0,0,0,unmarried_couple,100800,1,0,Top,
8922,18814,1,Married,Female,Asian,28,0,1,1,married_couple,82600,0,1,Top,
8922,18815,0,Married,Male,White,34,0,1,1,married_couple,82600,0,1,Top,
8922,18816,0,Single,Male,Asian,6,0,0,0,married_couple,82600,0,1,Top,
8923,18817,1,Single,Female,White,25,0,0,1,unmarried_couple,92000,1,0,Top,
8923,18818,0,Single,Male,White,30,1,1,1,unmarried_couple,92000,1,0,Top,
8924,18819,1,Single,Male,White,33,1,0,1,single_Male_head_of_household,42800,1,0,Top,
8925,18820,1,Single,Female,White,31,1,1,1,unmarried_couple,125400,0,0,Top,
8925,18821,0,Single,Male,Asian,25,1,1,1,unmarried_couple,125400,0,0,Top,
8926,18822,1,Married,Female,White,30,1,0,1,married_couple,82600,1,1,Top,
8926,18823,0,Married,Male,White,32,0,1,1,married_couple,82600,1,1,Top,
8927,18824,1,Single,Male,Asian,31,1,0,1,single_Male_head_of_household,45100,0,0,Top,
8927,18825,0,Single,Male,Asian,4,0,1,0,single_Male_head_of_household,45100,0,0,Top,
8927,18826,0,Single,Male,Asian,3,0,1,0,single_Male_head_of_household,45100,0,0,Top,
8928,18827,1,Married,Female,White,27,1,0,1,married_couple,113000,0,1,Top,
8928,18828,0,Married,Male,White,30,0,0,1,married_couple,113000,0,1,Top,
8928,18829,0,Single,Female,White,2,0,1,0,married_couple,113000,0,1,Top,
8929,18830,1,Single,Male,White,30,0,1,1,single_Male_head_of_household,44300,1,0,Top,
8930,18831,1,Single,Female,White,33,0,1,1,unmarried_couple,86800,1,0,Middle,
8930,18832,0,Single,Male,White,25,0,1,1,unmarried_couple,86800,1,0,Middle,
8930,18833,0,Single,Female,White,5,0,0,0,unmarried_couple,86800,1,0,Middle,
8930,18834,0,Single,Male,White,3,0,1,0,unmarried_couple,86800,1,0,Middle,
8931,18835,1,Single,Male,White,30,0,0,1,single_Male_head_of_household,58000,1,0,Top,
8931,18836,0,Single,Male,White,3,0,1,0,single_Male_head_of_household,58000,1,0,Top,
8931,18837,0,Single,Female,White,5,0,1,0,single_Male_head_of_household,58000,1,0,Top,
8932,18838,1,Single,Female,Black,30,0,1,1,unmarried_couple,107800,1,0,Middle,
8932,18839,0,Single,Male,Asian,34,1,1,1,unmarried_couple,107800,1,0,Middle,
8932,18840,0,Single,Female,Black,2,0,0,0,unmarried_couple,107800,1,0,Middle,
8933,18841,1,Single,Male,White,25,1,0,1,single_Male_head_of_household,47600,0,0,Top,
8933,18842,0,Single,Female,White,6,0,0,0,single_Male_head_of_household,47600,0,0,Top,
8933,18843,0,Single,Female,White,5,0,0,0,single_Male_head_of_household,47600,0,0,Top,
8934,18844,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,48500,0,0,Top,
8935,18845,1,Single,Female,Asian,32,0,1,1,unmarried_couple,96200,0,0,Bottom,
8935,18846,0,Single,Male,White,30,1,0,1,unmarried_couple,96200,0,0,Bottom,
8936,18847,1,Single,Male,Asian,32,1,1,1,single_Male_head_of_household,51700,1,0,Bottom,
8937,18848,1,Married,Female,White,32,0,1,1,married_couple,95600,1,1,Middle,
8937,18849,0,Married,Male,White,26,0,0,1,married_couple,95600,1,1,Middle,
8937,18850,0,Single,Male,White,5,0,1,0,married_couple,95600,1,1,Middle,
8938,18851,1,Single,Male,White,27,0,1,1,single_Male_head_of_household,53600,0,0,Top,
8939,18852,1,Single,Female,White,33,1,1,1,single_Female_head_of_household,49500,1,0,Bottom,
8939,18853,0,Single,Female,White,7,0,1,0,single_Female_head_of_household,49500,1,0,Bottom,
8940,18854,1,Single,Female,White,26,0,0,1,unmarried_couple,88400,1,0,Bottom,
8940,18855,0,Single,Male,Asian,29,1,1,1,unmarried_couple,88400,1,0,Bottom,
8941,18856,1,Married,Female,White,31,0,1,1,married_couple,91600,0,1,Middle,
8941,18857,0,Married,Male,White,32,1,0,1,married_couple,91600,0,1,Middle,
8942,18858,1,Single,Male,White,29,1,1,1,single_Male_head_of_household,44800,1,0,Top,
8943,18859,1,Single,Male,White,33,1,0,1,single_Male_head_of_household,54100,0,0,Top,
8944,18860,1,Single,Female,White,26,1,1,1,unmarried_couple,101200,0,0,Top,
8944,18861,0,Single,Male,White,34,1,1,1,unmarried_couple,101200,0,0,Top,
8944,18862,0,Single,Female,White,7,0,0,0,unmarried_couple,101200,0,0,Top,
8945,18863,1,Single,Male,White,27,1,1,1,single_Male_head_of_household,45000,1,0,Top,
8946,18864,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,43100,1,0,Top,
8947,18865,1,Single,Female,White,31,0,1,1,unmarried_couple,88000,0,0,Middle,
8947,18866,0,Single,Male,White,34,1,0,1,unmarried_couple,88000,0,0,Middle,
8948,18867,1,Married,Female,White,32,1,0,1,married_couple,101200,1,1,Top,
8948,18868,0,Married,Male,Asian,31,0,1,1,married_couple,101200,1,1,Top,
8948,18869,0,Single,Female,White,2,0,1,0,married_couple,101200,1,1,Top,
8949,18870,1,Single,Female,White,34,0,0,1,unmarried_couple,99200,0,0,Top,
8949,18871,0,Single,Male,White,26,0,1,1,unmarried_couple,99200,0,0,Top,
8949,18872,0,Single,Female,White,6,0,0,0,unmarried_couple,99200,0,0,Top,
8950,18873,1,Single,Female,Asian,33,0,0,1,unmarried_couple,119000,0,0,Top,
8950,18874,0,Single,Male,Asian,28,1,0,1,unmarried_couple,119000,0,0,Top,
8951,18875,1,Single,Female,Black,30,1,1,1,unmarried_couple,99600,0,0,Top,
8951,18876,0,Single,Male,Asian,31,1,1,1,unmarried_couple,99600,0,0,Top,
8952,18877,1,Single,Male,Black,30,0,1,1,single_Male_head_of_household,49600,1,0,Top,
8953,18878,1,Married,Female,White,26,0,0,1,married_couple,87000,0,1,Top,
8953,18879,0,Married,Male,White,32,1,0,1,married_couple,87000,0,1,Top,
8953,18880,0,Single,Male,White,5,0,0,0,married_couple,87000,0,1,Top,
8954,18881,1,Single,Female,Black,28,0,0,1,unmarried_couple,86200,0,0,Middle,
8954,18882,0,Single,Male,Asian,27,1,1,1,unmarried_couple,86200,0,0,Middle,
8955,18883,1,Single,Female,White,33,1,1,1,unmarried_couple,108000,0,0,Top,
8955,18884,0,Single,Male,White,32,1,1,1,unmarried_couple,108000,0,0,Top,
8956,18885,1,Married,Female,White,30,1,0,1,married_couple,83800,0,1,Top,
8956,18886,0,Married,Male,White,33,1,1,1,married_couple,83800,0,1,Top,
8956,18887,0,Single,Female,White,5,0,1,0,married_couple,83800,0,1,Top,
8957,18888,1,Single,Male,White,27,1,1,1,single_Male_head_of_household,47300,0,0,Top,
8958,18889,1,Single,Male,White,25,1,1,1,single_Male_head_of_household,49700,0,0,Middle,
8959,18890,1,Married,Female,Asian,30,0,1,1,married_couple,113400,1,1,Top,
8959,18891,0,Married,Male,White,33,0,1,1,married_couple,113400,1,1,Top,
8959,18892,0,Single,Female,Asian,5,0,1,0,married_couple,113400,1,1,Top,
8960,18893,1,Single,Female,Asian,32,1,1,1,single_Female_head_of_household,46900,1,0,Top,
8961,18894,1,Married,Female,White,33,0,1,1,married_couple,114200,1,1,Top,
8961,18895,0,Married,Male,White,31,1,1,1,married_couple,114200,1,1,Top,
8961,18896,0,Single,Male,White,3,0,0,0,married_couple,114200,1,1,Top,
8961,18897,0,Single,Male,White,4,0,0,0,married_couple,114200,1,1,Top,
8962,18898,1,Single,Female,White,25,0,0,1,unmarried_couple,109600,0,0,Top,
8962,18899,0,Single,Male,White,30,1,1,1,unmarried_couple,109600,0,0,Top,
8963,18900,1,Single,Female,White,26,0,1,1,single_Female_head_of_household,39400,1,0,Top,
8963,18901,0,Single,Female,White,7,0,1,0,single_Female_head_of_household,39400,1,0,Top,
8963,18902,0,Single,Male,White,5,0,1,0,single_Female_head_of_household,39400,1,0,Top,
8964,18903,1,Single,Male,Asian,31,1,1,1,single_Male_head_of_household,51100,0,0,Middle,
8965,18904,1,Married,Female,White,34,0,1,1,married_couple,98000,0,1,Middle,
8965,18905,0,Married,Male,White,32,1,1,1,married_couple,98000,0,1,Middle,
8966,18906,1,Married,Female,White,32,1,0,1,married_couple,95400,1,1,Middle,
8966,18907,0,Married,Male,Asian,32,1,1,1,married_couple,95400,1,1,Middle,
8966,18908,0,Single,Female,White,2,0,1,0,married_couple,95400,1,1,Middle,
8967,18909,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,58300,0,0,Middle,
8968,18910,1,Single,Male,Asian,32,1,1,1,single_Male_head_of_household,53400,1,0,Top,
8969,18911,1,Single,Female,White,28,0,0,1,unmarried_couple,108000,1,0,Top,
8969,18912,0,Single,Male,White,31,0,1,1,unmarried_couple,108000,1,0,Top,
8970,18913,1,Single,Female,Asian,26,1,1,1,unmarried_couple,93200,0,0,Middle,
8970,18914,0,Single,Male,Asian,34,0,1,1,unmarried_couple,93200,0,0,Middle,
8971,18915,1,Single,Female,White,29,1,1,1,unmarried_couple,106400,1,0,Middle,
8971,18916,0,Single,Male,Black,34,1,1,1,unmarried_couple,106400,1,0,Middle,
8971,18917,0,Single,Male,White,3,0,1,0,unmarried_couple,106400,1,0,Middle,
8972,18918,1,Single,Female,White,32,0,0,1,unmarried_couple,114400,1,0,Top,
8972,18919,0,Single,Male,White,32,1,1,1,unmarried_couple,114400,1,0,Top,
8973,18920,1,Single,Male,White,34,0,0,1,single_Male_head_of_household,50000,1,0,Top,
8974,18921,1,Single,Male,White,26,0,0,1,single_Male_head_of_household,49000,0,0,Top,
8975,18922,1,Single,Female,Black,32,0,0,1,unmarried_couple,108400,0,0,Top,
8975,18923,0,Single,Male,Asian,32,0,0,1,unmarried_couple,108400,0,0,Top,
8976,18924,1,Married,Female,White,28,1,0,1,married_couple,109600,1,1,Top,
8976,18925,0,Married,Male,White,30,0,0,1,married_couple,109600,1,1,Top,
8977,18926,1,Single,Female,White,33,0,1,1,unmarried_couple,98400,1,0,Top,
8977,18927,0,Single,Male,White,26,1,1,1,unmarried_couple,98400,1,0,Top,
8978,18928,1,Married,Female,White,32,0,1,1,married_couple,98400,0,1,Middle,
8978,18929,0,Married,Male,White,32,1,0,1,married_couple,98400,0,1,Middle,
8979,18930,1,Married,Female,White,32,1,0,1,married_couple,97200,1,1,Middle,
8979,18931,0,Married,Male,White,32,1,1,1,married_couple,97200,1,1,Middle,
8980,18932,1,Single,Female,White,28,1,1,1,unmarried_couple,120200,0,0,Top,
8980,18933,0,Single,Male,White,30,0,0,1,unmarried_couple,120200,0,0,Top,
8981,18934,1,Married,Female,White,30,1,1,1,married_couple,110600,1,1,Top,
8981,18935,0,Married,Male,White,33,0,1,1,married_couple,110600,1,1,Top,
8982,18936,1,Single,Female,White,32,1,0,1,unmarried_couple,92400,1,0,Middle,
8982,18937,0,Single,Male,White,34,1,1,1,unmarried_couple,92400,1,0,Middle,
8983,18938,1,Single,Male,Asian,27,1,1,1,single_Male_head_of_household,53500,1,0,Middle,
8984,18939,1,Single,Male,White,25,1,1,1,single_Male_head_of_household,51700,1,0,Middle,
