hh_id,hh_type,race
8714,unmarried_couple,Asian
8714,unmarried_couple,Black
8715,single_Female_head_of_household,White
8716,single_Male_head_of_household,White
8717,unmarried_couple,Black
8717,unmarried_couple,Asian
8718,unmarried_couple,Black
8718,unmarried_couple,White
8719,married_couple,Asian
8719,married_couple,White
8720,married_couple,White
8720,married_couple,Asian
8721,unmarried_couple,Asian
8722,unmarried_couple,Black
8722,unmarried_couple,Asian
8723,single_Male_head_of_household,White
8724,unmarried_couple,Black
8724,unmarried_couple,White
8725,unmarried_couple,Black
8725,unmarried_couple,White
8726,unmarried_couple,White
8726,unmarried_couple,Asian
8727,single_Male_head_of_household,Asian
8728,married_couple,White
8729,single_Male_head_of_household,Asian
8730,unmarried_couple,Asian
8730,unmarried_couple,White
8731,unmarried_couple,White
8731,unmarried_couple,Black
8732,unmarried_couple,White
8733,married_couple,White
8734,unmarried_couple,White
8735,unmarried_couple,White
8735,unmarried_couple,Asian
8736,married_couple,White
8737,unmarried_couple,White
8737,unmarried_couple,Asian
8738,single_Male_head_of_household,Asian
8739,single_Male_head_of_household,White
8740,married_couple,Asian
8740,married_couple,White
8741,unmarried_couple,White
8741,unmarried_couple,Asian
8742,unmarried_couple,Black
8742,unmarried_couple,White
8743,single_Male_head_of_household,Asian
8744,single_Male_head_of_household,Asian
8745,unmarried_couple,White
8746,single_Female_head_of_household,White
8747,married_couple,Asian
8747,married_couple,Black
8748,married_couple,Black
8748,married_couple,White
8749,married_couple,Asian
8749,married_couple,White
8750,married_couple,White
8751,single_Female_head_of_household,White
8752,married_couple,White
8753,unmarried_couple,White
8754,single_Male_head_of_household,White
8755,married_couple,White
8756,unmarried_couple,Asian
8757,unmarried_couple,White
8757,unmarried_couple,Asian
8758,married_couple,White
8759,single_Male_head_of_household,Asian
8760,unmarried_couple,White
8761,unmarried_couple,White
8762,unmarried_couple,White
8763,single_Female_head_of_household,White
8764,single_Male_head_of_household,White
8765,married_couple,White
8766,unmarried_couple,White
8767,unmarried_couple,White
8768,unmarried_couple,White
8769,unmarried_couple,White
8770,unmarried_couple,White
8771,single_Male_head_of_household,White
8772,single_Male_head_of_household,Black
8773,single_Male_head_of_household,White
8774,unmarried_couple,Asian
8775,unmarried_couple,White
8775,unmarried_couple,Asian
8776,single_Male_head_of_household,White
8777,unmarried_couple,White
8777,unmarried_couple,Black
8778,married_couple,White
8779,single_Male_head_of_household,White
8780,single_Male_head_of_household,White
8781,unmarried_couple,White
8782,unmarried_couple,White
8782,unmarried_couple,Asian
8783,unmarried_couple,White
8783,unmarried_couple,Asian
8784,single_Male_head_of_household,White
8785,unmarried_couple,White
8785,unmarried_couple,Asian
8786,unmarried_couple,White
8787,unmarried_couple,White
8788,unmarried_couple,White
8789,married_couple,White
8790,single_Male_head_of_household,White
8791,unmarried_couple,White
8792,unmarried_couple,Black
8792,unmarried_couple,White
8793,unmarried_couple,White
8794,unmarried_couple,White
8795,unmarried_couple,White
8796,single_Male_head_of_household,White
8797,married_couple,Asian
8797,married_couple,White
8798,married_couple,White
8798,married_couple,Black
8799,married_couple,Black
8799,married_couple,White
8800,married_couple,White
8801,single_Male_head_of_household,White
8802,unmarried_couple,White
8802,unmarried_couple,Black
8803,unmarried_couple,White
8804,married_couple,White
8805,married_couple,Black
8806,married_couple,White
8807,married_couple,White
8808,single_Male_head_of_household,White
8809,unmarried_couple,White
8810,unmarried_couple,Black
8810,unmarried_couple,White
8811,single_Male_head_of_household,White
8812,married_couple,White
8813,unmarried_couple,White
8814,unmarried_couple,White
8814,unmarried_couple,Asian
8815,unmarried_couple,White
8816,single_Female_head_of_household,Black
8817,unmarried_couple,White
8818,unmarried_couple,White
8819,single_Female_head_of_household,Asian
8820,married_couple,White
8820,married_couple,Asian
8821,single_Female_head_of_household,White
8822,single_Male_head_of_household,White
8823,unmarried_couple,Black
8823,unmarried_couple,Asian
8824,single_Female_head_of_household,White
8825,unmarried_couple,White
8826,unmarried_couple,White
8827,unmarried_couple,White
8828,unmarried_couple,White
8829,unmarried_couple,White
8829,unmarried_couple,Black
8830,single_Male_head_of_household,Black
8831,single_Male_head_of_household,White
8832,unmarried_couple,White
8832,unmarried_couple,Asian
8833,married_couple,Asian
8833,married_couple,Black
8834,unmarried_couple,White
8835,single_Male_head_of_household,Asian
8836,married_couple,White
8837,unmarried_couple,Asian
8837,unmarried_couple,White
8838,unmarried_couple,White
8839,married_couple,Asian
8839,married_couple,White
8840,single_Male_head_of_household,White
8841,single_Male_head_of_household,White
8842,unmarried_couple,White
8843,single_Male_head_of_household,White
8844,unmarried_couple,White
8844,unmarried_couple,Asian
8845,single_Male_head_of_household,Asian
8846,unmarried_couple,White
8847,married_couple,White
8848,single_Female_head_of_household,White
8849,unmarried_couple,Asian
8849,unmarried_couple,White
8850,single_Male_head_of_household,Asian
8851,married_couple,White
8852,single_Female_head_of_household,Asian
8853,married_couple,White
8854,married_couple,Black
8854,married_couple,Asian
8855,married_couple,Asian
8855,married_couple,White
8856,single_Male_head_of_household,White
8857,married_couple,Black
8857,married_couple,Asian
8858,single_Male_head_of_household,White
8859,married_couple,White
8859,married_couple,Asian
8860,unmarried_couple,White
8861,single_Male_head_of_household,White
8862,single_Male_head_of_household,White
8863,married_couple,White
8864,single_Male_head_of_household,Black
8865,single_Male_head_of_household,White
8866,unmarried_couple,White
8867,married_couple,White
8868,unmarried_couple,White
8869,unmarried_couple,Black
8869,unmarried_couple,White
8870,unmarried_couple,Asian
8870,unmarried_couple,White
8871,unmarried_couple,Asian
8871,unmarried_couple,White
8872,single_Male_head_of_household,White
8873,unmarried_couple,White
8873,unmarried_couple,Asian
8874,single_Male_head_of_household,Asian
8875,married_couple,White
8875,married_couple,Asian
8876,unmarried_couple,White
8877,unmarried_couple,Asian
8877,unmarried_couple,Black
8878,married_couple,White
8878,married_couple,Asian
8879,married_couple,White
8880,single_Female_head_of_household,White
8881,unmarried_couple,Black
8881,unmarried_couple,Asian
8882,unmarried_couple,White
8883,single_Female_head_of_household,White
8884,unmarried_couple,Asian
8884,unmarried_couple,White
8885,married_couple,White
8885,married_couple,Asian
8886,single_Male_head_of_household,White
8887,unmarried_couple,Asian
8887,unmarried_couple,White
8888,single_Male_head_of_household,White
8889,unmarried_couple,White
8889,unmarried_couple,Asian
8890,unmarried_couple,White
8891,unmarried_couple,White
8892,unmarried_couple,White
8893,married_couple,Asian
8893,married_couple,White
8894,unmarried_couple,White
8894,unmarried_couple,Asian
8895,unmarried_couple,Asian
8895,unmarried_couple,White
8896,single_Male_head_of_household,White
8897,married_couple,White
8898,single_Male_head_of_household,White
8899,single_Male_head_of_household,White
8900,single_Male_head_of_household,White
8901,single_Male_head_of_household,White
8902,single_Male_head_of_household,White
8903,single_Male_head_of_household,White
8904,unmarried_couple,White
8904,unmarried_couple,Black
8905,single_Male_head_of_household,Asian
8906,unmarried_couple,White
8907,single_Male_head_of_household,White
8908,unmarried_couple,Asian
8908,unmarried_couple,White
8909,married_couple,White
8910,unmarried_couple,Black
8910,unmarried_couple,White
8911,unmarried_couple,Black
8911,unmarried_couple,White
8912,single_Female_head_of_household,White
8913,unmarried_couple,White
8913,unmarried_couple,Asian
8914,single_Male_head_of_household,Black
8915,married_couple,White
8915,married_couple,Asian
8916,married_couple,Asian
8916,married_couple,White
8917,single_Male_head_of_household,White
8918,married_couple,White
8919,single_Male_head_of_household,White
8920,single_Male_head_of_household,White
8921,unmarried_couple,Asian
8921,unmarried_couple,Black
8922,married_couple,Asian
8922,married_couple,White
8923,unmarried_couple,White
8924,single_Male_head_of_household,White
8925,unmarried_couple,White
8925,unmarried_couple,Asian
8926,married_couple,White
8927,single_Male_head_of_household,Asian
8928,married_couple,White
8929,single_Male_head_of_household,White
8930,unmarried_couple,White
8931,single_Male_head_of_household,White
8932,unmarried_couple,Black
8932,unmarried_couple,Asian
8933,single_Male_head_of_household,White
8934,single_Male_head_of_household,White
8935,unmarried_couple,Asian
8935,unmarried_couple,White
8936,single_Male_head_of_household,Asian
8937,married_couple,White
8938,single_Male_head_of_household,White
8939,single_Female_head_of_household,White
8940,unmarried_couple,White
8940,unmarried_couple,Asian
8941,married_couple,White
8942,single_Male_head_of_household,White
8943,single_Male_head_of_household,White
8944,unmarried_couple,White
8945,single_Male_head_of_household,White
8946,single_Male_head_of_household,White
8947,unmarried_couple,White
8948,married_couple,White
8948,married_couple,Asian
8949,unmarried_couple,White
8950,unmarried_couple,Asian
8951,unmarried_couple,Black
8951,unmarried_couple,Asian
8952,single_Male_head_of_household,Black
8953,married_couple,White
8954,unmarried_couple,Black
8954,unmarried_couple,Asian
8955,unmarried_couple,White
8956,married_couple,White
8957,single_Male_head_of_household,White
8958,single_Male_head_of_household,White
8959,married_couple,Asian
8959,married_couple,White
8960,single_Female_head_of_household,Asian
8961,married_couple,White
8962,unmarried_couple,White
8963,single_Female_head_of_household,White
8964,single_Male_head_of_household,Asian
8965,married_couple,White
8966,married_couple,White
8966,married_couple,Asian
8967,single_Male_head_of_household,White
8968,single_Male_head_of_household,Asian
8969,unmarried_couple,White
8970,unmarried_couple,Asian
8971,unmarried_couple,White
8971,unmarried_couple,Black
8972,unmarried_couple,White
8973,single_Male_head_of_household,White
8974,single_Male_head_of_household,White
8975,unmarried_couple,Black
8975,unmarried_couple,Asian
8976,married_couple,White
8977,unmarried_couple,White
8978,married_couple,White
8979,married_couple,White
8980,unmarried_couple,White
8981,married_couple,White
8982,unmarried_couple,White
8983,single_Male_head_of_household,Asian
8984,single_Male_head_of_household,White
8985,unmarried_couple,White
8986,unmarried_couple,Black
8986,unmarried_couple,White
8987,unmarried_couple,White
8987,unmarried_couple,Asian
8988,single_Male_head_of_household,White
8989,single_Male_head_of_household,White
8990,single_Male_head_of_household,White
8991,married_couple,White
8991,married_couple,Black
8992,single_Male_head_of_household,White
8993,single_Female_head_of_household,White
8994,unmarried_couple,White
8994,unmarried_couple,Black
8995,single_Female_head_of_household,White
8996,single_Male_head_of_household,Asian
8997,unmarried_couple,White
8997,unmarried_couple,Asian
8998,single_Male_head_of_household,White
8999,married_couple,White
9000,unmarried_couple,White
9000,unmarried_couple,Asian
9001,married_couple,White
9002,unmarried_couple,Black
9002,unmarried_couple,White
9003,single_Male_head_of_household,White
9004,unmarried_couple,Asian
9004,unmarried_couple,White
9005,unmarried_couple,White
9006,unmarried_couple,Asian
9007,single_Male_head_of_household,Asian
9008,unmarried_couple,White
9008,unmarried_couple,Asian
9009,single_Male_head_of_household,White
9010,unmarried_couple,White
9010,unmarried_couple,Asian
9011,married_couple,Asian
9011,married_couple,White
9012,unmarried_couple,White
9013,unmarried_couple,White
9014,single_Female_head_of_household,White
9015,unmarried_couple,Black
9015,unmarried_couple,White
9016,single_Male_head_of_household,White
9017,unmarried_couple,White
9018,single_Male_head_of_household,White
9019,married_couple,White
9020,married_couple,White
9021,single_Male_head_of_household,Black
9022,single_Female_head_of_household,Black
9023,married_couple,Black
9023,married_couple,White
9024,single_Male_head_of_household,White
9025,married_couple,Asian
9025,married_couple,White
9026,married_couple,White
9027,married_couple,White
9028,unmarried_couple,White
9028,unmarried_couple,Black
9029,unmarried_couple,White
9029,unmarried_couple,Asian
9030,single_Male_head_of_household,White
9031,single_Male_head_of_household,Black
9032,unmarried_couple,White
9032,unmarried_couple,Asian
9033,unmarried_couple,Asian
9033,unmarried_couple,White
9034,unmarried_couple,White
9034,unmarried_couple,Asian
9035,married_couple,White
9036,unmarried_couple,White
9037,married_couple,Asian
9037,married_couple,White
9038,single_Female_head_of_household,White
9039,married_couple,White
9039,married_couple,Asian
9040,unmarried_couple,White
9040,unmarried_couple,Asian
9041,single_Male_head_of_household,Asian
9042,single_Female_head_of_household,Black
9043,single_Male_head_of_household,Black
9044,single_Female_head_of_household,White
9045,single_Male_head_of_household,Asian
9046,unmarried_couple,White
9047,single_Male_head_of_household,White
9048,unmarried_couple,White
9048,unmarried_couple,Asian
9049,single_Male_head_of_household,White
9050,single_Female_head_of_household,White
9051,unmarried_couple,White
9052,married_couple,White
9053,unmarried_couple,Black
9053,unmarried_couple,White
9054,unmarried_couple,White
9055,single_Male_head_of_household,White
9056,married_couple,White
9057,married_couple,Black
9058,unmarried_couple,White
9059,married_couple,White
9060,single_Female_head_of_household,White
9061,married_couple,White
9061,married_couple,Asian
9062,married_couple,White
9063,unmarried_couple,White
9064,single_Male_head_of_household,Asian
9065,unmarried_couple,White
9066,married_couple,White
9067,unmarried_couple,Black
9067,unmarried_couple,White
9068,unmarried_couple,Asian
9068,unmarried_couple,White
9069,single_Female_head_of_household,White
9070,single_Male_head_of_household,Black
9071,single_Male_head_of_household,White
9072,married_couple,White
9073,married_couple,White
9074,single_Male_head_of_household,White
9075,unmarried_couple,Asian
9075,unmarried_couple,White
9076,single_Male_head_of_household,White
9077,single_Male_head_of_household,Asian
9078,single_Male_head_of_household,White
9079,married_couple,White
9080,single_Male_head_of_household,Asian
9081,single_Male_head_of_household,White
9082,single_Male_head_of_household,Asian
9083,unmarried_couple,Asian
9083,unmarried_couple,White
9084,single_Male_head_of_household,Asian
9085,single_Male_head_of_household,Black
9086,single_Female_head_of_household,White
9087,unmarried_couple,White
9088,single_Male_head_of_household,Black
9089,unmarried_couple,Black
9089,unmarried_couple,Asian
9090,single_Male_head_of_household,White
9091,single_Male_head_of_household,White
9092,unmarried_couple,Asian
9092,unmarried_couple,White
9093,single_Male_head_of_household,Asian
9094,unmarried_couple,Asian
9094,unmarried_couple,White
9095,single_Male_head_of_household,Black
9096,unmarried_couple,Asian
9096,unmarried_couple,White
9097,unmarried_couple,White
9098,single_Male_head_of_household,White
9099,single_Male_head_of_household,White
9100,single_Male_head_of_household,White
9101,unmarried_couple,White
9101,unmarried_couple,Asian
9102,unmarried_couple,Asian
9102,unmarried_couple,White
9103,single_Male_head_of_household,White
9104,single_Male_head_of_household,Asian
9105,unmarried_couple,White
9105,unmarried_couple,Black
9106,single_Male_head_of_household,White
9107,single_Female_head_of_household,Asian
9108,single_Male_head_of_household,Asian
9109,single_Male_head_of_household,White
9110,single_Male_head_of_household,Black
9111,married_couple,White
9112,unmarried_couple,White
9113,single_Male_head_of_household,White
9114,married_couple,Asian
9114,married_couple,White
9115,unmarried_couple,Asian
9115,unmarried_couple,White
9116,unmarried_couple,White
9116,unmarried_couple,Black
9117,married_couple,Asian
9117,married_couple,White
9118,single_Male_head_of_household,White
9119,unmarried_couple,White
9120,unmarried_couple,White
9121,unmarried_couple,White
9121,unmarried_couple,Asian
9122,single_Male_head_of_household,White
9123,married_couple,White
9124,unmarried_couple,White
9124,unmarried_couple,Asian
9125,married_couple,White
9126,unmarried_couple,Asian
9126,unmarried_couple,White
9127,unmarried_couple,White
9128,married_couple,White
9129,single_Male_head_of_household,White
9130,married_couple,White
9130,married_couple,Asian
9131,married_couple,Asian
9132,married_couple,Black
9132,married_couple,White
9133,married_couple,White
9134,single_Female_head_of_household,Black
9135,unmarried_couple,Black
9135,unmarried_couple,Asian
9136,single_Male_head_of_household,White
9137,unmarried_couple,White
9137,unmarried_couple,Black
9138,unmarried_couple,White
9139,unmarried_couple,White
9140,unmarried_couple,White
9141,unmarried_couple,White
9142,married_couple,Black
9142,married_couple,White
9143,single_Male_head_of_household,Asian
9144,married_couple,Black
9144,married_couple,White
9145,single_Male_head_of_household,Asian
9146,single_Male_head_of_household,White
9147,single_Female_head_of_household,Black
9148,single_Male_head_of_household,White
9149,single_Male_head_of_household,White
9150,married_couple,Black
9150,married_couple,White
9151,married_couple,Black
9151,married_couple,White
9152,single_Male_head_of_household,White
9153,married_couple,Asian
9154,married_couple,Asian
9154,married_couple,White
9155,single_Male_head_of_household,White
9156,single_Male_head_of_household,Asian
9157,married_couple,White
9158,married_couple,Asian
9159,unmarried_couple,White
9159,unmarried_couple,Asian
9160,married_couple,White
9161,single_Female_head_of_household,White
9162,single_Female_head_of_household,Asian
9163,married_couple,White
9164,single_Male_head_of_household,White
9165,married_couple,White
9165,married_couple,Asian
9166,unmarried_couple,Black
9166,unmarried_couple,White
9167,married_couple,Black
9167,married_couple,White
9168,single_Male_head_of_household,Black
9169,unmarried_couple,Asian
9169,unmarried_couple,White
9170,unmarried_couple,White
9171,married_couple,White
9171,married_couple,Black
9172,married_couple,White
9172,married_couple,Black
9173,married_couple,Black
9173,married_couple,White
9174,married_couple,Asian
9174,married_couple,White
9175,married_couple,White
9176,unmarried_couple,White
9176,unmarried_couple,Asian
9177,single_Female_head_of_household,White
9178,unmarried_couple,Black
9178,unmarried_couple,Asian
9179,married_couple,Asian
9180,unmarried_couple,Asian
9181,single_Male_head_of_household,Black
9182,married_couple,Black
9182,married_couple,White
9183,single_Male_head_of_household,White
9184,married_couple,Black
9184,married_couple,Asian
9185,single_Female_head_of_household,White
9186,married_couple,White
9187,unmarried_couple,White
9188,married_couple,Asian
9188,married_couple,White
9189,married_couple,Black
9189,married_couple,White
9190,married_couple,White
9191,married_couple,White
9191,married_couple,Asian
9192,single_Male_head_of_household,White
9193,unmarried_couple,Asian
9193,unmarried_couple,White
9194,married_couple,White
9195,unmarried_couple,Asian
9195,unmarried_couple,White
9196,unmarried_couple,Asian
9197,married_couple,Black
9197,married_couple,Asian
9198,single_Male_head_of_household,White
9199,married_couple,White
9200,unmarried_couple,White
9201,unmarried_couple,White
9201,unmarried_couple,Asian
9202,single_Male_head_of_household,Asian
9203,single_Male_head_of_household,White
9204,single_Male_head_of_household,White
9205,unmarried_couple,White
9206,unmarried_couple,Asian
9206,unmarried_couple,White
9207,unmarried_couple,White
9207,unmarried_couple,Asian
9208,single_Male_head_of_household,White
9209,single_Male_head_of_household,White
9210,single_Male_head_of_household,White
9211,married_couple,White
9211,married_couple,Asian
9212,unmarried_couple,White
9212,unmarried_couple,Asian
9213,single_Female_head_of_household,White
9214,married_couple,Asian
9215,unmarried_couple,Asian
9215,unmarried_couple,White
9216,single_Female_head_of_household,Asian
9217,married_couple,White
9217,married_couple,Asian
9218,single_Female_head_of_household,White
9219,single_Male_head_of_household,White
9220,married_couple,Asian
9221,single_Male_head_of_household,Asian
9222,unmarried_couple,Asian
9222,unmarried_couple,White
9223,single_Female_head_of_household,Asian
9224,single_Male_head_of_household,White
9225,married_couple,White
9226,single_Male_head_of_household,Asian
9227,single_Male_head_of_household,White
9228,single_Female_head_of_household,White
9229,unmarried_couple,White
9230,unmarried_couple,White
9230,unmarried_couple,Black
9231,single_Female_head_of_household,Asian
9232,single_Male_head_of_household,White
9233,married_couple,White
9234,married_couple,White
9235,unmarried_couple,White
9236,single_Male_head_of_household,Asian
9237,unmarried_couple,White
9238,unmarried_couple,White
9239,single_Female_head_of_household,White
9240,married_couple,White
9241,married_couple,White
9242,married_couple,White
9243,unmarried_couple,White
9243,unmarried_couple,Asian
9244,unmarried_couple,White
9245,single_Male_head_of_household,White
9246,unmarried_couple,White
9247,single_Male_head_of_household,White
9248,single_Male_head_of_household,Asian
9249,single_Male_head_of_household,Black
9250,single_Male_head_of_household,White
9251,single_Female_head_of_household,White
9252,unmarried_couple,White
9253,single_Male_head_of_household,White
9254,single_Male_head_of_household,Asian
9255,single_Male_head_of_household,White
9256,unmarried_couple,White
9257,unmarried_couple,White
9258,unmarried_couple,White
9259,single_Male_head_of_household,Asian
9260,single_Male_head_of_household,Asian
9261,unmarried_couple,White
9262,married_couple,White
9263,single_Male_head_of_household,White
9264,single_Male_head_of_household,White
9265,unmarried_couple,Asian
9265,unmarried_couple,White
9266,married_couple,White
9267,married_couple,White
9267,married_couple,Black
9268,unmarried_couple,White
9269,single_Male_head_of_household,White
9270,married_couple,White
9271,married_couple,White
9272,single_Male_head_of_household,White
9273,unmarried_couple,White
9274,single_Male_head_of_household,White
9275,unmarried_couple,White
9276,single_Male_head_of_household,Asian
9277,unmarried_couple,White
9278,single_Female_head_of_household,White
9279,married_couple,White
9280,unmarried_couple,Black
9280,unmarried_couple,White
9281,unmarried_couple,White
9282,married_couple,Black
9282,married_couple,White
9283,married_couple,White
9284,single_Male_head_of_household,White
9285,single_Male_head_of_household,White
9286,unmarried_couple,White
9287,married_couple,White
9287,married_couple,Black
9288,unmarried_couple,White
9289,unmarried_couple,Asian
9289,unmarried_couple,Black
9290,single_Male_head_of_household,Asian
9291,unmarried_couple,White
9292,single_Male_head_of_household,Asian
9293,unmarried_couple,Asian
9293,unmarried_couple,White
9294,single_Male_head_of_household,White
9295,unmarried_couple,White
9296,single_Female_head_of_household,White
9297,single_Male_head_of_household,Black
9298,single_Male_head_of_household,White
9299,single_Male_head_of_household,White
9300,single_Female_head_of_household,White
9301,unmarried_couple,Black
9301,unmarried_couple,White
9302,married_couple,White
9303,single_Female_head_of_household,Asian
9304,married_couple,Black
9304,married_couple,White
9305,single_Male_head_of_household,White
9306,single_Female_head_of_household,Black
9307,single_Female_head_of_household,Asian
9308,unmarried_couple,Black
9308,unmarried_couple,White
9309,single_Male_head_of_household,Asian
9310,unmarried_couple,White
9311,married_couple,Black
9311,married_couple,White
9312,unmarried_couple,Asian
9312,unmarried_couple,White
9313,unmarried_couple,Asian
9313,unmarried_couple,Black
9314,married_couple,Asian
9314,married_couple,White
9315,unmarried_couple,White
9316,unmarried_couple,White
9316,unmarried_couple,Asian
9317,single_Female_head_of_household,White
9318,married_couple,White
9319,married_couple,White
9320,unmarried_couple,White
9321,unmarried_couple,White
9322,unmarried_couple,White
9323,unmarried_couple,Asian
9323,unmarried_couple,White
9324,single_Male_head_of_household,White
9325,unmarried_couple,White
9325,unmarried_couple,Black
9326,married_couple,Black
9326,married_couple,White
9327,single_Male_head_of_household,White
9328,single_Male_head_of_household,Asian
9329,married_couple,White
9329,married_couple,Black
9330,single_Male_head_of_household,White
9331,married_couple,White
9332,single_Male_head_of_household,White
9333,single_Male_head_of_household,Black
9334,married_couple,White
9335,married_couple,White
9336,unmarried_couple,White
9337,single_Male_head_of_household,White
9338,unmarried_couple,White
9339,single_Female_head_of_household,White
9340,single_Female_head_of_household,Asian
9341,unmarried_couple,White
9342,single_Male_head_of_household,White
9343,single_Female_head_of_household,White
9344,single_Male_head_of_household,Asian
9345,unmarried_couple,White
9345,unmarried_couple,Asian
9346,married_couple,White
9346,married_couple,Black
9347,unmarried_couple,White
9348,unmarried_couple,Black
9348,unmarried_couple,White
9349,married_couple,Asian
9349,married_couple,White
9350,single_Male_head_of_household,White
9351,single_Male_head_of_household,White
9352,single_Female_head_of_household,White
9353,single_Male_head_of_household,White
9354,unmarried_couple,White
9355,single_Female_head_of_household,Black
9356,unmarried_couple,Asian
9356,unmarried_couple,White
9357,unmarried_couple,White
9358,unmarried_couple,White
9359,unmarried_couple,White
9360,unmarried_couple,White
9361,unmarried_couple,White
9361,unmarried_couple,Black
9362,married_couple,White
9363,single_Male_head_of_household,White
9364,unmarried_couple,Black
9364,unmarried_couple,White
9365,unmarried_couple,White
9366,single_Male_head_of_household,White
9367,unmarried_couple,Asian
9367,unmarried_couple,White
9368,single_Male_head_of_household,White
9369,unmarried_couple,Asian
9369,unmarried_couple,White
9370,unmarried_couple,White
9370,unmarried_couple,Black
9371,married_couple,White
9372,single_Female_head_of_household,Black
9373,unmarried_couple,White
9373,unmarried_couple,Black
9374,married_couple,White
9375,single_Female_head_of_household,White
9376,unmarried_couple,White
9377,single_Male_head_of_household,White
9378,married_couple,Black
9378,married_couple,White
9379,single_Male_head_of_household,Black
9380,married_couple,White
9381,single_Male_head_of_household,White
9382,single_Male_head_of_household,Black
9383,unmarried_couple,White
9384,single_Male_head_of_household,Asian
9385,unmarried_couple,White
9386,married_couple,White
9386,married_couple,Black
9387,unmarried_couple,Asian
9388,unmarried_couple,White
9389,unmarried_couple,White
9390,married_couple,Asian
9390,married_couple,White
9391,unmarried_couple,White
9391,unmarried_couple,Black
9392,unmarried_couple,Asian
9393,single_Female_head_of_household,White
9394,married_couple,White
9395,married_couple,Asian
9395,married_couple,White
9396,single_Male_head_of_household,White
9397,married_couple,White
9398,unmarried_couple,White
9399,unmarried_couple,White
9400,single_Female_head_of_household,Asian
9401,married_couple,White
9402,single_Male_head_of_household,White
9403,single_Male_head_of_household,White
9404,married_couple,Asian
9404,married_couple,White
9405,unmarried_couple,White
9406,single_Female_head_of_household,White
9407,married_couple,White
9408,single_Male_head_of_household,Black
9409,single_Male_head_of_household,White
9410,married_couple,White
9411,married_couple,White
9412,unmarried_couple,White
9412,unmarried_couple,Black
9413,married_couple,White
9414,married_couple,White
9415,single_Male_head_of_household,White
9416,unmarried_couple,White
9416,unmarried_couple,Asian
9417,unmarried_couple,Asian
9418,unmarried_couple,White
9419,single_Male_head_of_household,White
9420,unmarried_couple,White
9420,unmarried_couple,Asian
9421,married_couple,White
9422,unmarried_couple,White
9422,unmarried_couple,Asian
9423,married_couple,Asian
9424,unmarried_couple,White
9425,unmarried_couple,White
9425,unmarried_couple,Black
9426,single_Male_head_of_household,Asian
9427,unmarried_couple,Black
9427,unmarried_couple,White
9428,married_couple,Black
9428,married_couple,White
9429,married_couple,White
9430,single_Male_head_of_household,White
9431,single_Male_head_of_household,White
9432,single_Female_head_of_household,White
9433,single_Male_head_of_household,White
9434,single_Male_head_of_household,White
9435,single_Female_head_of_household,White
9436,unmarried_couple,White
9437,married_couple,White
9438,unmarried_couple,White
9439,single_Female_head_of_household,White
9440,single_Male_head_of_household,White
9441,single_Female_head_of_household,White
9442,single_Female_head_of_household,White
9443,unmarried_couple,Asian
9443,unmarried_couple,Black
9444,married_couple,Asian
9444,married_couple,White
9445,married_couple,White
9445,married_couple,Asian
9446,unmarried_couple,White
9446,unmarried_couple,Asian
9447,single_Female_head_of_household,White
9448,married_couple,Asian
9448,married_couple,White
9449,married_couple,White
9449,married_couple,Asian
9450,unmarried_couple,Asian
9450,unmarried_couple,White
9451,married_couple,White
9452,unmarried_couple,White
9453,married_couple,Asian
9453,married_couple,White
9454,single_Male_head_of_household,White
9455,married_couple,Asian
9455,married_couple,White
9456,single_Female_head_of_household,Asian
9457,married_couple,White
9457,married_couple,Asian
9458,unmarried_couple,Black
9458,unmarried_couple,White
9459,unmarried_couple,Asian
9459,unmarried_couple,White
9460,single_Male_head_of_household,White
9461,single_Male_head_of_household,White
9462,married_couple,White
9463,unmarried_couple,White
9463,unmarried_couple,Asian
9464,single_Male_head_of_household,White
9465,married_couple,White
9466,married_couple,Asian
9466,married_couple,White
9467,single_Male_head_of_household,White
9468,single_Male_head_of_household,White
9469,single_Female_head_of_household,White
9470,married_couple,Asian
9470,married_couple,White
9471,married_couple,Black
9471,married_couple,White
9472,single_Female_head_of_household,White
9473,unmarried_couple,Asian
9473,unmarried_couple,White
9474,single_Male_head_of_household,White
9475,single_Male_head_of_household,White
9476,married_couple,Asian
9476,married_couple,White
9477,married_couple,White
9478,unmarried_couple,White
9478,unmarried_couple,Asian
9479,single_Male_head_of_household,White
9480,single_Male_head_of_household,White
9481,married_couple,Asian
9482,married_couple,White
9482,married_couple,Asian
9483,married_couple,White
9483,married_couple,Black
9484,unmarried_couple,White
9485,married_couple,White
9486,married_couple,Asian
9486,married_couple,White
9487,married_couple,Asian
9488,unmarried_couple,White
9488,unmarried_couple,Black
9489,single_Male_head_of_household,White
9490,single_Male_head_of_household,White
9491,single_Male_head_of_household,White
9492,single_Male_head_of_household,White
9493,single_Male_head_of_household,White
9494,single_Female_head_of_household,White
9495,married_couple,Black
9495,married_couple,White
9496,single_Male_head_of_household,Black
9497,single_Male_head_of_household,White
9498,unmarried_couple,White
9499,unmarried_couple,White
9500,single_Male_head_of_household,White
9501,single_Male_head_of_household,White
9502,unmarried_couple,White
9503,single_Male_head_of_household,Black
9504,single_Female_head_of_household,White
9505,single_Female_head_of_household,White
9506,single_Male_head_of_household,Black
9507,unmarried_couple,White
9508,single_Male_head_of_household,White
9509,married_couple,White
9509,married_couple,Asian
