,hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate,adult,hh_type,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income,is_registered_democrat
15056,7150,15057,1,Single,Female,White,32,1,1,1,unmarried_couple,96400,1,0,Bottom,
15057,7150,15058,0,Single,Male,White,32,1,1,1,unmarried_couple,96400,1,0,Bottom,
15058,7151,15059,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,39200,0,0,Middle,
15059,7152,15060,1,Single,Female,White,34,0,0,1,unmarried_couple,92800,1,0,Top,
15060,7152,15061,0,Single,Male,White,34,1,0,1,unmarried_couple,92800,1,0,Top,
15061,7153,15062,1,Single,Female,White,27,0,1,1,unmarried_couple,115400,1,0,Top,
15062,7153,15063,0,Single,Male,White,34,1,0,1,unmarried_couple,115400,1,0,Top,
15063,7153,15064,0,Single,Female,White,5,0,1,0,unmarried_couple,115400,1,0,Top,
15064,7154,15065,1,Single,Female,Asian,26,0,1,1,unmarried_couple,137800,1,0,Middle,
15065,7154,15066,0,Single,Male,White,26,0,1,1,unmarried_couple,137800,1,0,Middle,
15066,7155,15067,1,Married,Female,White,33,1,1,1,married_couple,90600,0,1,Top,
15067,7155,15068,0,Married,Male,White,33,1,0,1,married_couple,90600,0,1,Top,
15068,7155,15069,0,Single,Male,White,6,0,0,0,married_couple,90600,0,1,Top,
15069,7156,15070,1,Married,Female,Asian,31,1,1,1,married_couple,122600,1,1,Top,
15070,7156,15071,0,Married,Male,Asian,25,0,0,1,married_couple,122600,1,1,Top,
15071,7157,15072,1,Single,Female,White,26,1,1,1,unmarried_couple,111200,0,0,Middle,
15072,7157,15073,0,Single,Male,White,30,1,1,1,unmarried_couple,111200,0,0,Middle,
15073,7157,15074,0,Single,Female,White,4,0,0,0,unmarried_couple,111200,0,0,Middle,
15074,7157,15075,0,Single,Male,White,4,0,1,0,unmarried_couple,111200,0,0,Middle,
15075,7158,15076,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,51400,1,0,Top,
15076,7159,15077,1,Single,Female,White,33,0,1,1,unmarried_couple,95000,1,0,Top,
15077,7159,15078,0,Single,Male,Black,30,1,1,1,unmarried_couple,95000,1,0,Top,
15078,7160,15079,1,Single,Male,Asian,32,0,1,1,single_Male_head_of_household,50300,1,0,Top,
15079,7161,15080,1,Single,Female,White,26,0,1,1,unmarried_couple,117200,1,0,Top,
15080,7161,15081,0,Single,Male,White,27,1,1,1,unmarried_couple,117200,1,0,Top,
15081,7161,15082,0,Single,Female,White,3,0,1,0,unmarried_couple,117200,1,0,Top,
15082,7162,15083,1,Married,Female,White,34,1,0,1,married_couple,98000,0,1,Middle,
15083,7162,15084,0,Married,Male,Asian,33,0,1,1,married_couple,98000,0,1,Middle,
15084,7162,15085,0,Single,Male,White,6,0,1,0,married_couple,98000,0,1,Middle,
15085,7163,15086,1,Single,Female,White,31,1,0,1,unmarried_couple,105600,0,0,Top,
15086,7163,15087,0,Single,Male,White,29,1,1,1,unmarried_couple,105600,0,0,Top,
15087,7164,15088,1,Single,Male,Asian,28,0,0,1,single_Male_head_of_household,44100,1,0,Top,
15088,7165,15089,1,Single,Male,Black,25,0,1,1,single_Male_head_of_household,54700,1,0,Middle,
15089,7166,15090,1,Married,Female,Asian,25,1,1,1,married_couple,91600,0,1,Bottom,
15090,7166,15091,0,Married,Male,White,33,0,1,1,married_couple,91600,0,1,Bottom,
15091,7167,15092,1,Single,Female,White,28,1,1,1,unmarried_couple,111000,0,0,Top,
15092,7167,15093,0,Single,Male,White,33,0,1,1,unmarried_couple,111000,0,0,Top,
15093,7168,15094,1,Single,Female,White,34,1,0,1,unmarried_couple,100000,0,0,Top,
15094,7168,15095,0,Single,Male,White,31,0,0,1,unmarried_couple,100000,0,0,Top,
15095,7169,15096,1,Single,Female,White,34,1,1,1,unmarried_couple,97600,0,0,Middle,
15096,7169,15097,0,Single,Male,White,33,0,1,1,unmarried_couple,97600,0,0,Middle,
15097,7170,15098,1,Single,Female,Asian,28,0,0,1,unmarried_couple,77000,0,0,Top,
15098,7170,15099,0,Single,Male,White,25,0,1,1,unmarried_couple,77000,0,0,Top,
15099,7170,15100,0,Single,Female,Asian,4,0,1,0,unmarried_couple,77000,0,0,Top,
15100,7171,15101,1,Single,Female,White,32,0,1,1,unmarried_couple,112400,0,0,Middle,
15101,7171,15102,0,Single,Male,White,34,1,0,1,unmarried_couple,112400,0,0,Middle,
15102,7172,15103,1,Single,Female,Black,32,0,0,1,unmarried_couple,86400,1,0,Top,
15103,7172,15104,0,Single,Male,Black,30,0,1,1,unmarried_couple,86400,1,0,Top,
15104,7173,15105,1,Single,Female,White,31,1,1,1,single_Female_head_of_household,50300,1,0,Top,
15105,7173,15106,0,Single,Male,White,3,0,1,0,single_Female_head_of_household,50300,1,0,Top,
15106,7174,15107,1,Married,Female,White,26,0,1,1,married_couple,92800,0,1,Top,
15107,7174,15108,0,Married,Male,White,30,0,1,1,married_couple,92800,0,1,Top,
15108,7174,15109,0,Single,Female,White,5,0,1,0,married_couple,92800,0,1,Top,
15109,7175,15110,1,Single,Male,Black,34,1,1,1,single_Male_head_of_household,55900,1,0,Bottom,
15110,7176,15111,1,Single,Male,White,30,1,0,1,single_Male_head_of_household,51500,1,0,Top,
15111,7177,15112,1,Single,Female,Black,26,0,0,1,unmarried_couple,75600,1,0,Top,
15112,7177,15113,0,Single,Male,White,29,1,1,1,unmarried_couple,75600,1,0,Top,
15113,7178,15114,1,Single,Female,Asian,34,0,1,1,unmarried_couple,91000,0,0,Top,
15114,7178,15115,0,Single,Male,White,34,1,0,1,unmarried_couple,91000,0,0,Top,
15115,7179,15116,1,Single,Male,White,31,1,1,1,single_Male_head_of_household,42500,1,0,Top,
15116,7180,15117,1,Single,Female,White,31,1,0,1,unmarried_couple,103000,1,0,Top,
15117,7180,15118,0,Single,Male,Black,34,0,1,1,unmarried_couple,103000,1,0,Top,
15118,7181,15119,1,Married,Female,White,32,0,1,1,married_couple,91000,1,1,Top,
15119,7181,15120,0,Married,Male,White,34,0,1,1,married_couple,91000,1,1,Top,
15120,7181,15121,0,Single,Female,White,6,0,0,0,married_couple,91000,1,1,Top,
15121,7181,15122,0,Single,Male,White,2,0,1,0,married_couple,91000,1,1,Top,
15122,7182,15123,1,Single,Male,White,31,1,0,1,single_Male_head_of_household,52600,0,0,Top,
15123,7183,15124,1,Married,Female,White,34,1,0,1,married_couple,104000,0,1,Top,
15124,7183,15125,0,Married,Male,White,30,0,1,1,married_couple,104000,0,1,Top,
15125,7183,15126,0,Single,Male,White,7,0,0,0,married_couple,104000,0,1,Top,
15126,7183,15127,0,Single,Female,White,5,0,1,0,married_couple,104000,0,1,Top,
15127,7184,15128,1,Single,Male,White,29,0,1,1,single_Male_head_of_household,53000,1,0,Top,
15128,7185,15129,1,Married,Female,White,28,1,1,1,married_couple,102800,0,1,Bottom,
15129,7185,15130,0,Married,Male,White,29,1,1,1,married_couple,102800,0,1,Bottom,
15130,7185,15131,0,Single,Male,White,5,0,1,0,married_couple,102800,0,1,Bottom,
15131,7185,15132,0,Single,Male,White,5,0,1,0,married_couple,102800,0,1,Bottom,
15132,7186,15133,1,Single,Female,White,34,0,1,1,single_Female_head_of_household,53400,1,0,Bottom,
15133,7187,15134,1,Single,Male,White,30,0,1,1,single_Male_head_of_household,47000,0,0,Top,
15134,7188,15135,1,Single,Female,White,30,1,1,1,unmarried_couple,90200,1,0,Top,
15135,7188,15136,0,Single,Male,White,32,0,1,1,unmarried_couple,90200,1,0,Top,
15136,7189,15137,1,Single,Male,White,27,1,1,1,single_Male_head_of_household,45000,0,0,Bottom,
15137,7190,15138,1,Married,Female,White,34,1,1,1,married_couple,90400,0,1,Middle,
15138,7190,15139,0,Married,Male,White,25,1,1,1,married_couple,90400,0,1,Middle,
15139,7191,15140,1,Single,Male,White,28,0,1,1,single_Male_head_of_household,54600,0,0,Bottom,
15140,7192,15141,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,51300,1,0,Top,
15141,7192,15142,0,Single,Female,White,7,0,1,0,single_Male_head_of_household,51300,1,0,Top,
15142,7192,15143,0,Single,Female,White,6,0,0,0,single_Male_head_of_household,51300,1,0,Top,
15143,7193,15144,1,Married,Female,White,34,0,0,1,married_couple,79000,1,1,Middle,
15144,7193,15145,0,Married,Male,White,33,1,1,1,married_couple,79000,1,1,Middle,
15145,7193,15146,0,Single,Male,White,7,0,1,0,married_couple,79000,1,1,Middle,
15146,7194,15147,1,Married,Female,White,31,0,1,1,married_couple,103600,1,1,Top,
15147,7194,15148,0,Married,Male,White,25,0,0,1,married_couple,103600,1,1,Top,
15148,7195,15149,1,Single,Female,White,31,0,1,1,single_Female_head_of_household,47300,1,0,Top,
15149,7196,15150,1,Single,Male,White,31,1,1,1,single_Male_head_of_household,41600,1,0,Top,
15150,7197,15151,1,Married,Female,White,31,0,1,1,married_couple,86000,1,1,Bottom,
15151,7197,15152,0,Married,Male,White,28,0,0,1,married_couple,86000,1,1,Bottom,
15152,7197,15153,0,Single,Female,White,7,0,0,0,married_couple,86000,1,1,Bottom,
15153,7197,15154,0,Single,Female,White,2,0,0,0,married_couple,86000,1,1,Bottom,
15154,7198,15155,1,Married,Female,White,25,1,0,1,married_couple,102200,0,1,Middle,
15155,7198,15156,0,Married,Male,White,32,0,1,1,married_couple,102200,0,1,Middle,
15156,7199,15157,1,Single,Female,Black,30,1,1,1,unmarried_couple,77200,0,0,Middle,
15157,7199,15158,0,Single,Male,White,28,1,1,1,unmarried_couple,77200,0,0,Middle,
15158,7200,15159,1,Single,Female,Black,33,0,1,1,unmarried_couple,103200,0,0,Middle,
15159,7200,15160,0,Single,Male,White,33,0,1,1,unmarried_couple,103200,0,0,Middle,
15160,7200,15161,0,Single,Female,Black,7,0,1,0,unmarried_couple,103200,0,0,Middle,
15161,7200,15162,0,Single,Female,Black,7,0,0,0,unmarried_couple,103200,0,0,Middle,
15162,7201,15163,1,Married,Female,White,30,1,1,1,married_couple,110600,0,1,Top,
15163,7201,15164,0,Married,Male,White,33,0,0,1,married_couple,110600,0,1,Top,
15164,7202,15165,1,Single,Male,White,30,0,0,1,single_Male_head_of_household,53300,1,0,Top,
15165,7203,15166,1,Single,Male,White,27,1,1,1,single_Male_head_of_household,43800,0,0,Top,
15166,7204,15167,1,Single,Male,White,27,1,1,1,single_Male_head_of_household,50400,1,0,Top,
15167,7205,15168,1,Single,Male,White,34,1,0,1,single_Male_head_of_household,45100,1,0,Top,
15168,7206,15169,1,Single,Female,White,33,1,0,1,single_Female_head_of_household,54000,1,0,Bottom,
15169,7207,15170,1,Married,Female,White,33,0,1,1,married_couple,98000,0,1,Middle,
15170,7207,15171,0,Married,Male,Asian,26,1,1,1,married_couple,98000,0,1,Middle,
15171,7207,15172,0,Single,Female,White,7,0,0,0,married_couple,98000,0,1,Middle,
15172,7208,15173,1,Single,Male,Black,30,1,1,1,single_Male_head_of_household,52000,0,0,Top,
15173,7209,15174,1,Single,Male,White,27,0,1,1,single_Male_head_of_household,46600,1,0,Top,
15174,7210,15175,1,Married,Female,White,28,1,1,1,married_couple,109200,1,1,Top,
15175,7210,15176,0,Married,Male,Asian,30,0,1,1,married_couple,109200,1,1,Top,
15176,7210,15177,0,Single,Female,White,5,0,0,0,married_couple,109200,1,1,Top,
15177,7211,15178,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,44800,0,0,Middle,
15178,7212,15179,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,42900,1,0,Middle,
15179,7213,15180,1,Single,Male,White,31,1,0,1,single_Male_head_of_household,59700,0,0,Middle,
15180,7213,15181,0,Single,Male,White,7,0,0,0,single_Male_head_of_household,59700,0,0,Middle,
15181,7213,15182,0,Single,Female,White,2,0,0,0,single_Male_head_of_household,59700,0,0,Middle,
15182,7214,15183,1,Married,Female,Asian,25,1,0,1,married_couple,112200,0,1,Top,
15183,7214,15184,0,Married,Male,White,26,0,1,1,married_couple,112200,0,1,Top,
15184,7214,15185,0,Single,Female,Asian,7,0,1,0,married_couple,112200,0,1,Top,
15185,7215,15186,1,Single,Female,White,30,1,0,1,single_Female_head_of_household,42700,0,0,Top,
15186,7215,15187,0,Single,Female,White,7,0,1,0,single_Female_head_of_household,42700,0,0,Top,
15187,7215,15188,0,Single,Female,White,7,0,0,0,single_Female_head_of_household,42700,0,0,Top,
15188,7216,15189,1,Single,Female,Asian,29,1,0,1,unmarried_couple,104200,0,0,Middle,
15189,7216,15190,0,Single,Male,White,30,0,1,1,unmarried_couple,104200,0,0,Middle,
15190,7217,15191,1,Single,Male,White,26,1,0,1,single_Male_head_of_household,49900,1,0,Top,
15191,7218,15192,1,Single,Female,White,29,0,1,1,unmarried_couple,85000,1,0,Bottom,
15192,7218,15193,0,Single,Male,White,34,0,0,1,unmarried_couple,85000,1,0,Bottom,
15193,7219,15194,1,Married,Female,Asian,30,0,0,1,married_couple,84200,1,1,Middle,
15194,7219,15195,0,Married,Male,White,32,0,1,1,married_couple,84200,1,1,Middle,
15195,7219,15196,0,Single,Male,Asian,6,0,0,0,married_couple,84200,1,1,Middle,
15196,7220,15197,1,Single,Male,White,30,0,0,1,single_Male_head_of_household,47800,0,0,Top,
15197,7221,15198,1,Single,Female,White,27,1,0,1,unmarried_couple,104800,0,0,Top,
15198,7221,15199,0,Single,Male,White,34,0,0,1,unmarried_couple,104800,0,0,Top,
15199,7221,15200,0,Single,Female,White,3,0,1,0,unmarried_couple,104800,0,0,Top,
15200,7222,15201,1,Married,Female,Black,29,1,0,1,married_couple,97200,0,1,Top,
15201,7222,15202,0,Married,Male,Black,34,0,0,1,married_couple,97200,0,1,Top,
15202,7222,15203,0,Single,Male,Black,2,0,0,0,married_couple,97200,0,1,Top,
15203,7222,15204,0,Single,Female,Black,6,0,1,0,married_couple,97200,0,1,Top,
15204,7223,15205,1,Single,Female,White,31,0,0,1,unmarried_couple,95400,1,0,Top,
15205,7223,15206,0,Single,Male,Asian,34,1,1,1,unmarried_couple,95400,1,0,Top,
15206,7223,15207,0,Single,Female,White,5,0,1,0,unmarried_couple,95400,1,0,Top,
15207,7224,15208,1,Single,Female,Asian,34,0,1,1,unmarried_couple,98000,0,0,Top,
15208,7224,15209,0,Single,Male,White,33,0,0,1,unmarried_couple,98000,0,0,Top,
15209,7225,15210,1,Single,Female,White,26,1,1,1,single_Female_head_of_household,54400,1,0,Bottom,
15210,7225,15211,0,Single,Male,White,4,0,1,0,single_Female_head_of_household,54400,1,0,Bottom,
15211,7225,15212,0,Single,Female,White,3,0,1,0,single_Female_head_of_household,54400,1,0,Bottom,
15212,7226,15213,1,Married,Female,Asian,33,0,1,1,married_couple,111200,1,1,Top,
15213,7226,15214,0,Married,Male,White,26,0,1,1,married_couple,111200,1,1,Top,
15214,7226,15215,0,Single,Male,Asian,4,0,1,0,married_couple,111200,1,1,Top,
15215,7227,15216,1,Single,Female,White,32,0,0,1,single_Female_head_of_household,44200,1,0,Middle,
15216,7228,15217,1,Married,Female,White,26,0,1,1,married_couple,97800,0,1,Middle,
15217,7228,15218,0,Married,Male,White,31,1,1,1,married_couple,97800,0,1,Middle,
15218,7229,15219,1,Married,Female,Asian,31,1,1,1,married_couple,103600,0,1,Middle,
15219,7229,15220,0,Married,Male,White,34,1,1,1,married_couple,103600,0,1,Middle,
15220,7229,15221,0,Single,Female,Asian,3,0,1,0,married_couple,103600,0,1,Middle,
15221,7229,15222,0,Single,Male,Asian,6,0,1,0,married_couple,103600,0,1,Middle,
15222,7230,15223,1,Married,Female,White,25,1,1,1,married_couple,98600,1,1,Top,
15223,7230,15224,0,Married,Male,White,29,1,1,1,married_couple,98600,1,1,Top,
15224,7230,15225,0,Single,Female,White,4,0,1,0,married_couple,98600,1,1,Top,
15225,7231,15226,1,Single,Female,White,32,1,1,1,unmarried_couple,82400,0,0,Top,
15226,7231,15227,0,Single,Male,White,33,1,1,1,unmarried_couple,82400,0,0,Top,
15227,7231,15228,0,Single,Female,White,3,0,0,0,unmarried_couple,82400,0,0,Top,
15228,7232,15229,1,Single,Male,White,33,1,0,1,single_Male_head_of_household,48500,0,0,Top,
15229,7233,15230,1,Single,Male,White,27,1,1,1,single_Male_head_of_household,42500,0,0,Top,
15230,7234,15231,1,Single,Female,White,32,0,1,1,single_Female_head_of_household,41800,0,0,Middle,
15231,7234,15232,0,Single,Male,White,4,0,0,0,single_Female_head_of_household,41800,0,0,Middle,
15232,7235,15233,1,Married,Female,White,28,1,0,1,married_couple,103400,1,1,Top,
15233,7235,15234,0,Married,Male,White,34,1,0,1,married_couple,103400,1,1,Top,
15234,7236,15235,1,Single,Female,White,32,0,0,1,single_Female_head_of_household,56300,1,0,Bottom,
15235,7236,15236,0,Single,Female,White,2,0,1,0,single_Female_head_of_household,56300,1,0,Bottom,
15236,7237,15237,1,Single,Female,White,30,0,1,1,unmarried_couple,104600,1,0,Top,
15237,7237,15238,0,Single,Male,White,33,0,1,1,unmarried_couple,104600,1,0,Top,
15238,7237,15239,0,Single,Male,White,2,0,1,0,unmarried_couple,104600,1,0,Top,
15239,7238,15240,1,Single,Male,White,33,0,1,1,single_Male_head_of_household,52000,1,0,Top,
15240,7239,15241,1,Single,Female,White,32,1,1,1,unmarried_couple,83400,1,0,Bottom,
15241,7239,15242,0,Single,Male,White,32,1,1,1,unmarried_couple,83400,1,0,Bottom,
15242,7239,15243,0,Single,Male,White,6,0,1,0,unmarried_couple,83400,1,0,Bottom,
15243,7239,15244,0,Single,Female,White,6,0,0,0,unmarried_couple,83400,1,0,Bottom,
15244,7240,15245,1,Single,Male,Asian,30,0,0,1,single_Male_head_of_household,49300,0,0,Top,
15245,7241,15246,1,Single,Male,Asian,31,0,1,1,single_Male_head_of_household,45900,1,0,Top,
15246,7242,15247,1,Married,Female,White,30,1,1,1,married_couple,100200,1,1,Top,
15247,7242,15248,0,Married,Male,White,25,1,1,1,married_couple,100200,1,1,Top,
15248,7242,15249,0,Single,Male,White,4,0,0,0,married_couple,100200,1,1,Top,
15249,7243,15250,1,Single,Female,White,26,1,1,1,unmarried_couple,106400,1,0,Middle,
15250,7243,15251,0,Single,Male,White,26,0,1,1,unmarried_couple,106400,1,0,Middle,
15251,7244,15252,1,Single,Female,Asian,33,1,1,1,single_Female_head_of_household,52900,1,0,Top,
15252,7245,15253,1,Single,Male,Asian,26,1,1,1,single_Male_head_of_household,56000,1,0,Top,
15253,7245,15254,0,Single,Male,Asian,6,0,0,0,single_Male_head_of_household,56000,1,0,Top,
15254,7245,15255,0,Single,Female,Asian,2,0,0,0,single_Male_head_of_household,56000,1,0,Top,
15255,7246,15256,1,Single,Female,White,30,1,0,1,single_Female_head_of_household,42700,0,0,Top,
15256,7247,15257,1,Single,Male,Asian,33,1,1,1,single_Male_head_of_household,46700,1,0,Middle,
15257,7248,15258,1,Single,Female,White,32,0,1,1,single_Female_head_of_household,54200,1,0,Top,
15258,7249,15259,1,Single,Female,White,30,1,1,1,single_Female_head_of_household,49400,1,0,Top,
15259,7250,15260,1,Married,Female,White,30,0,1,1,married_couple,97000,0,1,Top,
15260,7250,15261,0,Married,Male,White,30,0,1,1,married_couple,97000,0,1,Top,
15261,7251,15262,1,Single,Female,White,32,0,1,1,unmarried_couple,109200,1,0,Top,
15262,7251,15263,0,Single,Male,Asian,31,1,1,1,unmarried_couple,109200,1,0,Top,
15263,7252,15264,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,51800,1,0,Bottom,
15264,7253,15265,1,Single,Female,White,31,1,1,1,unmarried_couple,91200,0,0,Top,
15265,7253,15266,0,Single,Male,White,33,1,0,1,unmarried_couple,91200,0,0,Top,
15266,7254,15267,1,Single,Female,White,32,0,1,1,unmarried_couple,98600,1,0,Top,
15267,7254,15268,0,Single,Male,White,32,0,1,1,unmarried_couple,98600,1,0,Top,
15268,7255,15269,1,Single,Female,White,31,0,1,1,unmarried_couple,78800,0,0,Middle,
15269,7255,15270,0,Single,Male,Asian,25,1,1,1,unmarried_couple,78800,0,0,Middle,
15270,7256,15271,1,Single,Male,White,28,0,1,1,single_Male_head_of_household,43000,0,0,Middle,
15271,7257,15272,1,Married,Female,Asian,27,1,0,1,married_couple,87800,1,1,Top,
15272,7257,15273,0,Married,Male,White,33,0,1,1,married_couple,87800,1,1,Top,
15273,7257,15274,0,Single,Male,Asian,3,0,1,0,married_couple,87800,1,1,Top,
15274,7257,15275,0,Single,Male,Asian,6,0,1,0,married_couple,87800,1,1,Top,
15275,7258,15276,1,Single,Female,Asian,34,0,0,1,unmarried_couple,85200,0,0,Middle,
15276,7258,15277,0,Single,Male,Black,33,0,1,1,unmarried_couple,85200,0,0,Middle,
15277,7259,15278,1,Married,Female,White,33,0,0,1,married_couple,99000,1,1,Middle,
15278,7259,15279,0,Married,Male,White,25,0,0,1,married_couple,99000,1,1,Middle,
15279,7259,15280,0,Single,Female,White,2,0,1,0,married_couple,99000,1,1,Middle,
15280,7259,15281,0,Single,Male,White,6,0,1,0,married_couple,99000,1,1,Middle,
15281,7260,15282,1,Single,Male,White,27,0,1,1,single_Male_head_of_household,47900,1,0,Top,
15282,7261,15283,1,Single,Female,Asian,27,1,1,1,unmarried_couple,103400,1,0,Top,
15283,7261,15284,0,Single,Male,White,32,1,1,1,unmarried_couple,103400,1,0,Top,
15284,7262,15285,1,Single,Female,White,27,0,0,1,unmarried_couple,102200,1,0,Top,
15285,7262,15286,0,Single,Male,White,33,1,1,1,unmarried_couple,102200,1,0,Top,
15286,7263,15287,1,Married,Female,White,30,1,0,1,married_couple,110000,1,1,Middle,
15287,7263,15288,0,Married,Male,White,34,0,0,1,married_couple,110000,1,1,Middle,
15288,7263,15289,0,Single,Male,White,5,0,1,0,married_couple,110000,1,1,Middle,
15289,7264,15290,1,Single,Female,White,29,0,1,1,unmarried_couple,94000,1,0,Top,
15290,7264,15291,0,Single,Male,Asian,30,0,1,1,unmarried_couple,94000,1,0,Top,
15291,7264,15292,0,Single,Female,White,7,0,0,0,unmarried_couple,94000,1,0,Top,
15292,7264,15293,0,Single,Female,White,5,0,1,0,unmarried_couple,94000,1,0,Top,
15293,7265,15294,1,Single,Female,Asian,33,1,1,1,unmarried_couple,107400,1,0,Top,
15294,7265,15295,0,Single,Male,White,31,1,0,1,unmarried_couple,107400,1,0,Top,
15295,7265,15296,0,Single,Female,Asian,2,0,1,0,unmarried_couple,107400,1,0,Top,
15296,7265,15297,0,Single,Male,Asian,7,0,1,0,unmarried_couple,107400,1,0,Top,
15297,7266,15298,1,Married,Female,Asian,34,0,1,1,married_couple,88400,1,1,Top,
15298,7266,15299,0,Married,Male,Black,31,0,1,1,married_couple,88400,1,1,Top,
15299,7267,15300,1,Single,Male,White,28,1,1,1,single_Male_head_of_household,50800,1,0,Top,
15300,7268,15301,1,Single,Female,White,26,1,0,1,single_Female_head_of_household,46700,1,0,Top,
15301,7269,15302,1,Single,Female,White,32,0,1,1,unmarried_couple,92000,0,0,Top,
15302,7269,15303,0,Single,Male,White,28,1,1,1,unmarried_couple,92000,0,0,Top,
15303,7270,15304,1,Single,Female,White,33,0,0,1,unmarried_couple,94800,1,0,Top,
15304,7270,15305,0,Single,Male,White,28,0,1,1,unmarried_couple,94800,1,0,Top,
15305,7271,15306,1,Single,Female,White,30,0,1,1,unmarried_couple,93600,0,0,Middle,
15306,7271,15307,0,Single,Male,White,34,1,1,1,unmarried_couple,93600,0,0,Middle,
15307,7271,15308,0,Single,Female,White,6,0,1,0,unmarried_couple,93600,0,0,Middle,
15308,7272,15309,1,Single,Female,White,33,1,1,1,single_Female_head_of_household,51200,1,0,Top,
15309,7273,15310,1,Single,Female,Asian,26,1,0,1,unmarried_couple,105600,0,0,Top,
15310,7273,15311,0,Single,Male,White,27,0,1,1,unmarried_couple,105600,0,0,Top,
15311,7274,15312,1,Single,Female,Asian,31,0,0,1,unmarried_couple,82200,1,0,Top,
15312,7274,15313,0,Single,Male,White,34,0,1,1,unmarried_couple,82200,1,0,Top,
15313,7274,15314,0,Single,Male,Asian,2,0,1,0,unmarried_couple,82200,1,0,Top,
15314,7275,15315,1,Married,Female,White,32,0,0,1,married_couple,112400,1,1,Bottom,
15315,7275,15316,0,Married,Male,White,27,0,1,1,married_couple,112400,1,1,Bottom,
15316,7276,15317,1,Single,Male,Black,29,1,0,1,single_Male_head_of_household,39000,0,0,Bottom,
15317,7277,15318,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,52500,0,0,Top,
15318,7278,15319,1,Married,Female,Asian,25,1,1,1,married_couple,104000,1,1,Top,
15319,7278,15320,0,Married,Male,Asian,27,0,1,1,married_couple,104000,1,1,Top,
15320,7278,15321,0,Single,Male,Asian,6,0,1,0,married_couple,104000,1,1,Top,
15321,7279,15322,1,Single,Male,White,29,0,0,1,single_Male_head_of_household,41900,1,0,Bottom,
15322,7280,15323,1,Married,Female,Black,33,1,1,1,married_couple,114800,0,1,Top,
15323,7280,15324,0,Married,Male,White,28,1,0,1,married_couple,114800,0,1,Top,
15324,7281,15325,1,Married,Female,Black,31,1,1,1,married_couple,114200,0,1,Top,
15325,7281,15326,0,Married,Male,Black,26,0,1,1,married_couple,114200,0,1,Top,
15326,7281,15327,0,Single,Male,Black,7,0,0,0,married_couple,114200,0,1,Top,
15327,7282,15328,1,Single,Female,Asian,34,1,1,1,unmarried_couple,117400,1,0,Bottom,
15328,7282,15329,0,Single,Male,White,30,1,1,1,unmarried_couple,117400,1,0,Bottom,
15329,7282,15330,0,Single,Male,Asian,3,0,1,0,unmarried_couple,117400,1,0,Bottom,
15330,7283,15331,1,Single,Female,White,30,0,1,1,unmarried_couple,105200,1,0,Top,
15331,7283,15332,0,Single,Male,White,34,1,1,1,unmarried_couple,105200,1,0,Top,
15332,7283,15333,0,Single,Female,White,5,0,0,0,unmarried_couple,105200,1,0,Top,
15333,7283,15334,0,Single,Male,White,6,0,1,0,unmarried_couple,105200,1,0,Top,
15334,7284,15335,1,Married,Female,Asian,30,1,1,1,married_couple,98000,0,1,Top,
15335,7284,15336,0,Married,Male,White,31,1,1,1,married_couple,98000,0,1,Top,
15336,7285,15337,1,Single,Female,Asian,31,0,1,1,unmarried_couple,100200,0,0,Middle,
15337,7285,15338,0,Single,Male,White,33,0,1,1,unmarried_couple,100200,0,0,Middle,
15338,7286,15339,1,Married,Female,Asian,33,0,0,1,married_couple,90600,1,1,Top,
15339,7286,15340,0,Married,Male,White,29,0,1,1,married_couple,90600,1,1,Top,
15340,7286,15341,0,Single,Male,Asian,4,0,1,0,married_couple,90600,1,1,Top,
15341,7287,15342,1,Single,Female,White,26,1,1,1,unmarried_couple,93800,0,0,Bottom,
15342,7287,15343,0,Single,Male,White,34,0,1,1,unmarried_couple,93800,0,0,Bottom,
15343,7287,15344,0,Single,Female,White,4,0,1,0,unmarried_couple,93800,0,0,Bottom,
15344,7288,15345,1,Married,Female,White,28,0,0,1,married_couple,107000,1,1,Middle,
15345,7288,15346,0,Married,Male,White,32,1,1,1,married_couple,107000,1,1,Middle,
15346,7289,15347,1,Single,Male,White,29,1,0,1,single_Male_head_of_household,48100,1,0,Top,
15347,7290,15348,1,Married,Female,White,34,0,0,1,married_couple,105200,1,1,Top,
15348,7290,15349,0,Married,Male,White,34,1,0,1,married_couple,105200,1,1,Top,
15349,7290,15350,0,Single,Male,White,2,0,1,0,married_couple,105200,1,1,Top,
15350,7291,15351,1,Single,Female,White,31,1,1,1,single_Female_head_of_household,49900,0,0,Top,
15351,7292,15352,1,Single,Male,Asian,29,1,0,1,single_Male_head_of_household,40900,1,0,Top,
15352,7293,15353,1,Married,Female,White,33,0,1,1,married_couple,92800,0,1,Top,
15353,7293,15354,0,Married,Male,White,30,1,1,1,married_couple,92800,0,1,Top,
